timestamp,switch_dpid,port_no,tx_bytes,rx_bytes,tx_rate_mbps,rx_rate_mbps,predicted_tx_mbps,predicted_rx_mbps
2026-05-21 22:24:05,1,3,5568,5328,0.00,0.00,0.00,0.00
2026-05-21 22:24:05,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:05,2,1,5328,5568,0.00,0.00,0.00,0.00
2026-05-21 22:24:05,2,2,4232,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:05,2,3,4044,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,1,1,4071,1514,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,1,2,4001,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,1,3,5771,5531,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,2,1,5531,5771,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,2,2,4435,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:07,2,3,4247,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,1,1,4071,1514,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,1,2,4001,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,1,3,5771,5531,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,2,1,5531,5771,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,2,2,4435,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:09,2,3,4247,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,1,1,4071,1514,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,1,2,4001,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,1,3,5771,5531,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,2,1,5531,5771,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,2,2,4435,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:11,2,3,4247,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,1,1,4071,1514,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,1,2,4001,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,1,3,5771,5531,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,2,1,5531,5771,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,2,2,4435,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:13,2,3,4247,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,1,1,4071,1514,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,1,2,4001,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,1,3,5771,5531,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,2,1,5531,5771,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,2,2,4435,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:15,2,3,4247,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,1,1,4071,1514,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,1,2,4001,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,1,3,5841,5531,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,2,1,5531,5841,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,2,2,4505,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:17,2,3,4317,1640,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,1,1,4071,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,1,2,4071,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,1,3,5911,5601,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,2,1,5601,5911,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,2,2,4505,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:19,2,3,4317,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,1,1,4071,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,1,2,4071,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,1,3,5911,5671,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,2,1,5671,5911,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,2,2,4505,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:21,2,3,4317,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,1,1,4344,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,1,3,6114,5944,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,2,1,5944,6114,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,2,2,4708,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:23,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,1,1,4344,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,1,3,6114,5944,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,2,1,5944,6114,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,2,2,4708,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:25,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,1,1,4344,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,1,3,6114,5944,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,2,1,5944,6114,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,2,2,4708,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:27,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,1,1,4344,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,1,3,6114,5944,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,2,1,5944,6114,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,2,2,4708,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:29,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,1,1,4344,1584,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,1,3,6114,5944,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,2,1,5944,6114,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,2,2,4708,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:31,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:33,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:33,1,1,1054486,23676,4.20,0.09,5.04,0.11
2026-05-21 22:24:33,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:33,1,3,28128,1062076,0.09,4.22,0.11,5.07
2026-05-21 22:24:33,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:33,2,1,1062076,28128,4.22,0.09,5.07,0.11
2026-05-21 22:24:33,2,2,26458,1060968,0.09,4.23,0.10,5.08
2026-05-21 22:24:33,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:35,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:35,1,1,1761950,38738,2.83,0.06,0.04,0.00
2026-05-21 22:24:35,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:35,1,3,42992,1785864,0.06,2.89,0.00,0.09
2026-05-21 22:24:35,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:35,2,1,1785864,42992,2.89,0.06,0.09,0.00
2026-05-21 22:24:35,2,2,41388,1792194,0.06,2.92,0.00,0.12
2026-05-21 22:24:35,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:37,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:37,1,1,2445038,52904,2.73,0.06,1.85,0.04
2026-05-21 22:24:37,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:37,1,3,57092,2471914,0.06,2.74,0.04,1.82
2026-05-21 22:24:37,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:37,2,1,2471914,57092,2.74,0.06,1.82,0.04
2026-05-21 22:24:37,2,2,55356,2488710,0.06,2.78,0.04,1.85
2026-05-21 22:24:37,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:39,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:39,1,1,3204964,68752,3.04,0.06,2.86,0.06
2026-05-21 22:24:39,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:39,1,3,72874,3239278,0.06,3.07,0.06,2.91
2026-05-21 22:24:39,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:39,2,1,3239278,72874,3.07,0.06,2.91,0.06
2026-05-21 22:24:39,2,2,71072,3267988,0.06,3.11,0.06,2.94
2026-05-21 22:24:39,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:41,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:41,1,1,3993854,84970,3.15,0.06,3.31,0.07
2026-05-21 22:24:41,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:41,1,3,89092,4032644,0.06,3.17,0.07,3.32
2026-05-21 22:24:41,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:41,2,1,4032644,89092,3.17,0.06,3.32,0.07
2026-05-21 22:24:41,2,2,87014,4059840,0.06,3.16,0.07,3.29
2026-05-21 22:24:41,2,3,4520,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:43,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:43,1,1,4635036,99200,2.56,0.06,2.27,0.05
2026-05-21 22:24:43,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:43,1,3,103256,4684292,0.06,2.60,0.05,2.33
2026-05-21 22:24:43,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:43,2,1,4684292,103256,2.61,0.06,2.33,0.05
2026-05-21 22:24:43,2,2,100980,4714450,0.06,2.62,0.05,2.37
2026-05-21 22:24:43,2,3,4590,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:45,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:45,1,1,5210790,111914,2.30,0.05,2.50,0.05
2026-05-21 22:24:45,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:45,1,3,115974,5273408,0.05,2.35,0.05,2.54
2026-05-21 22:24:45,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:45,2,1,5273408,115974,2.36,0.05,2.54,0.05
2026-05-21 22:24:45,2,2,113340,5306528,0.05,2.37,0.05,2.56
2026-05-21 22:24:45,2,3,4590,1710,0.00,0.00,0.00,0.00
2026-05-21 22:24:47,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:47,1,1,6386386,135828,4.70,0.10,5.55,0.11
2026-05-21 22:24:47,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:47,1,3,139732,6456512,0.09,4.73,0.11,5.56
2026-05-21 22:24:47,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:47,2,1,6456512,139732,4.73,0.09,5.56,0.11
2026-05-21 22:24:47,2,2,136966,6499962,0.09,4.77,0.11,5.61
2026-05-21 22:24:47,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:24:49,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:49,1,1,7286582,155330,3.60,0.08,2.16,0.05
2026-05-21 22:24:49,1,2,4274,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:49,1,3,159168,7353746,0.08,3.58,0.05,2.14
2026-05-21 22:24:49,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:49,2,1,7353746,159168,3.58,0.08,2.14,0.05
2026-05-21 22:24:49,2,2,156138,7398644,0.08,3.59,0.05,2.12
2026-05-21 22:24:49,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:24:51,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:51,1,1,8210408,175076,3.69,0.08,3.47,0.07
2026-05-21 22:24:51,1,2,4344,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:51,1,3,178836,8289420,0.08,3.74,0.07,3.56
2026-05-21 22:24:51,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:51,2,1,8289420,178836,3.74,0.08,3.56,0.07
2026-05-21 22:24:51,2,2,175806,8341756,0.08,3.77,0.07,3.60
2026-05-21 22:24:51,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:24:53,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:53,1,1,8486522,181112,1.10,0.02,0.49,0.01
2026-05-21 22:24:53,1,2,4344,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:53,1,3,184872,8567048,0.02,1.11,0.01,0.47
2026-05-21 22:24:53,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:53,2,1,8567048,184872,1.11,0.02,0.47,0.01
2026-05-21 22:24:53,2,2,181842,8619384,0.02,1.11,0.01,0.46
2026-05-21 22:24:53,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:24:55,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:55,1,1,8486725,181112,0.00,0.00,1.52,0.03
2026-05-21 22:24:55,1,2,4547,1738,0.00,0.00,0.00,0.00
2026-05-21 22:24:55,1,3,185075,8567251,0.00,0.00,0.03,1.52
2026-05-21 22:24:55,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:55,2,1,8567251,185075,0.00,0.00,1.52,0.03
2026-05-21 22:24:55,2,2,182045,8619384,0.00,0.00,0.03,1.54
2026-05-21 22:24:55,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:24:57,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:57,1,1,8486795,181112,0.00,0.00,1.68,0.04
2026-05-21 22:24:57,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:57,1,3,185145,8567321,0.00,0.00,0.04,1.69
2026-05-21 22:24:57,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:57,2,1,8567321,185145,0.00,0.00,1.69,0.04
2026-05-21 22:24:57,2,2,182045,8619454,0.00,0.00,0.04,1.69
2026-05-21 22:24:57,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:24:59,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:59,1,1,8486795,181112,0.00,0.00,0.96,0.02
2026-05-21 22:24:59,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:24:59,1,3,185145,8567321,0.00,0.00,0.02,0.97
2026-05-21 22:24:59,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:24:59,2,1,8567321,185145,0.00,0.00,0.97,0.02
2026-05-21 22:24:59,2,2,182045,8619454,0.00,0.00,0.02,0.98
2026-05-21 22:24:59,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:01,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:01,1,1,8486795,181112,0.00,0.00,0.22,0.00
2026-05-21 22:25:01,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:01,1,3,185145,8567391,0.00,0.00,0.01,0.22
2026-05-21 22:25:01,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:01,2,1,8567391,185145,0.00,0.00,0.22,0.01
2026-05-21 22:25:01,2,2,182045,8619454,0.00,0.00,0.00,0.22
2026-05-21 22:25:01,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:03,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:05,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:07,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:09,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:11,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:13,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:15,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,2,1,8567391,185145,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,2,2,182045,8619454,0.00,0.00,0.00,0.00
2026-05-21 22:25:17,2,3,4590,1780,0.00,0.00,0.00,0.00
2026-05-21 22:25:19,1,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:19,1,1,8486795,181112,0.00,0.00,0.00,0.00
2026-05-21 22:25:19,1,2,4547,1808,0.00,0.00,0.00,0.00
2026-05-21 22:25:19,1,3,185145,8567391,0.00,0.00,0.00,0.00
2026-05-21 22:25:19,2,4294967294,0,0,0.00,0.00,0.00,0.00
2026-05-21 22:25:19,2,1,8567391,185145,0.00,0.00,0.00,0.00
